product_id,name,time,source,url
75239,Intel® Xeon® Processor E7-2850 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75239/intel-xeon-processor-e72850-v2-24m-cache-2-30-ghz/specifications.html
75240,Intel® Xeon® Processor E7-2870 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75240/intel-xeon-processor-e72870-v2-30m-cache-2-30-ghz/specifications.html
75241,Intel® Xeon® Processor E7-2880 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75241/intel-xeon-processor-e72880-v2-37-5m-cache-2-50-ghz/specifications.html
75242,Intel® Xeon® Processor E7-2890 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75242/intel-xeon-processor-e72890-v2-37-5m-cache-2-80-ghz/specifications.html
75245,Intel® Xeon® Processor E7-4809 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75245/intel-xeon-processor-e74809-v2-12m-cache-1-90-ghz/specifications.html
75246,Intel® Xeon® Processor E7-4820 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75246/intel-xeon-processor-e74820-v2-16m-cache-2-00-ghz/specifications.html
75247,Intel® Xeon® Processor E7-4830 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75247/intel-xeon-processor-e74830-v2-20m-cache-2-20-ghz/specifications.html
75248,Intel® Xeon® Processor E7-4850 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75248/intel-xeon-processor-e74850-v2-24m-cache-2-30-ghz/specifications.html
75249,Intel® Xeon® Processor E7-4860 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75249/intel-xeon-processor-e74860-v2-30m-cache-2-60-ghz/specifications.html
75250,Intel® Xeon® Processor E7-4870 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75250/intel-xeon-processor-e74870-v2-30m-cache-2-30-ghz/specifications.html
75773,Intel® Xeon® Processor E7-4880 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75773/intel-xeon-processor-e74880-v2-37-5m-cache-2-50-ghz/specifications.html
75251,Intel® Xeon® Processor E7-4890 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75251/intel-xeon-processor-e74890-v2-37-5m-cache-2-80-ghz/specifications.html
75253,Intel® Xeon® Processor E7-8850 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75253/intel-xeon-processor-e78850-v2-24m-cache-2-30-ghz/specifications.html
75254,Intel® Xeon® Processor E7-8857 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75254/intel-xeon-processor-e78857-v2-30m-cache-3-00-ghz/specifications.html
75255,Intel® Xeon® Processor E7-8870 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75255/intel-xeon-processor-e78870-v2-30m-cache-2-30-ghz/specifications.html
75257,Intel® Xeon® Processor E7-8880 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75257/intel-xeon-processor-e78880-v2-37-5m-cache-2-50-ghz/specifications.html
75256,Intel® Xeon® Processor E7-8880L v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75256/intel-xeon-processor-e78880l-v2-37-5m-cache-2-20-ghz/specifications.html
75258,Intel® Xeon® Processor E7-8890 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75258/intel-xeon-processor-e78890-v2-37-5m-cache-2-80-ghz/specifications.html
75259,Intel® Xeon® Processor E7-8891 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75259/intel-xeon-processor-e78891-v2-37-5m-cache-3-20-ghz/specifications.html
75260,Intel® Xeon® Processor E7-8893 v2,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/78584/intel-xeon-processor-e7-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/75260/intel-xeon-processor-e78893-v2-37-5m-cache-3-40-ghz/specifications.html
