product_id,name,time,source,url
52584,Intel® Xeon® Processor E5603,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52584/intel-xeon-processor-e5603-4m-cache-1-60-ghz-4-80-gts-intel-qpi/specifications.html
52583,Intel® Xeon® Processor E5606,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52583/intel-xeon-processor-e5606-8m-cache-2-13-ghz-4-80-gts-intel-qpi/specifications.html
52582,Intel® Xeon® Processor E5607,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52582/intel-xeon-processor-e5607-8m-cache-2-26-ghz-4-80-gts-intel-qpi/specifications.html
52581,Intel® Xeon® Processor E5649,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52581/intel-xeon-processor-e5649-12m-cache-2-53-ghz-5-86-gts-intel-qpi/specifications.html
52586,Intel® Xeon® Processor W3690,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52586/intel-xeon-processor-w3690-12m-cache-3-46-ghz-6-40-gts-intel-qpi/specifications.html
52580,Intel® Xeon® Processor X5647,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52580/intel-xeon-processor-x5647-12m-cache-2-93-ghz-5-86-gts-intel-qpi/specifications.html
52579,Intel® Xeon® Processor X5672,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52579/intel-xeon-processor-x5672-12m-cache-3-20-ghz-6-40-gts-intel-qpi/specifications.html
52577,Intel® Xeon® Processor X5675,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52577/intel-xeon-processor-x5675-12m-cache-3-06-ghz-6-40-gts-intel-qpi/specifications.html
52578,Intel® Xeon® Processor X5687,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52578/intel-xeon-processor-x5687-12m-cache-3-60-ghz-6-40-gts-intel-qpi/specifications.html
52576,Intel® Xeon® Processor X5690,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/59213/legacy-intel-xeon-processors.html,https://www.intel.com/content/www/us/en/products/sku/52576/intel-xeon-processor-x5690-12m-cache-3-46-ghz-6-40-gts-intel-qpi/specifications.html
