product_id,name,time,source,url
53568,Intel® Xeon® Processor E7-2803,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53568/intel-xeon-processor-e72803-18m-cache-1-73-ghz-4-80-gts-intel-qpi/specifications.html
53673,Intel® Xeon® Processor E7-2820,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53673/intel-xeon-processor-e72820-18m-cache-2-00-ghz-5-86-gts-intel-qpi/specifications.html
53674,Intel® Xeon® Processor E7-2830,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53674/intel-xeon-processor-e72830-24m-cache-2-13-ghz-6-40-gts-intel-qpi/specifications.html
53573,Intel® Xeon® Processor E7-2850,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53573/intel-xeon-processor-e72850-24m-cache-2-00-ghz-6-40-gts-intel-qpi/specifications.html
53570,Intel® Xeon® Processor E7-2860,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53570/intel-xeon-processor-e72860-24m-cache-2-26-ghz-6-40-gts-intel-qpi/specifications.html
53578,Intel® Xeon® Processor E7-2870,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53578/intel-xeon-processor-e72870-30m-cache-2-40-ghz-6-40-gts-intel-qpi/specifications.html
53569,Intel® Xeon® Processor E7-4807,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53569/intel-xeon-processor-e74807-18m-cache-1-86-ghz-4-80-gts-intel-qpi/specifications.html
53675,Intel® Xeon® Processor E7-4820,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53675/intel-xeon-processor-e74820-18m-cache-2-00-ghz-5-86-gts-intel-qpi/specifications.html
53676,Intel® Xeon® Processor E7-4830,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53676/intel-xeon-processor-e74830-24m-cache-2-13-ghz-6-40-gts-intel-qpi/specifications.html
53574,Intel® Xeon® Processor E7-4850,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53574/intel-xeon-processor-e74850-24m-cache-2-00-ghz-6-40-gts-intel-qpi/specifications.html
53571,Intel® Xeon® Processor E7-4860,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53571/intel-xeon-processor-e74860-24m-cache-2-26-ghz-6-40-gts-intel-qpi/specifications.html
53579,Intel® Xeon® Processor E7-4870,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53579/intel-xeon-processor-e74870-30m-cache-2-40-ghz-6-40-gts-intel-qpi/specifications.html
53677,Intel® Xeon® Processor E7-8830,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53677/intel-xeon-processor-e78830-24m-cache-2-13-ghz-6-40-gts-intel-qpi/specifications.html
53576,Intel® Xeon® Processor E7-8837,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53576/intel-xeon-processor-e78837-24m-cache-2-66-ghz-6-40-gts-intel-qpi/specifications.html
53575,Intel® Xeon® Processor E7-8850,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53575/intel-xeon-processor-e78850-24m-cache-2-00-ghz-6-40-gts-intel-qpi/specifications.html
53572,Intel® Xeon® Processor E7-8860,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53572/intel-xeon-processor-e78860-24m-cache-2-26-ghz-6-40-gts-intel-qpi/specifications.html
53577,Intel® Xeon® Processor E7-8867L,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53577/intel-xeon-processor-e78867l-30m-cache-2-13-ghz-6-40-gts-intel-qpi/specifications.html
53580,Intel® Xeon® Processor E7-8870,2025-03-11 09:26:52,https://www.intel.com/content/www/us/en/ark/products/series/59139/intel-xeon-processor-e7-family.html,https://www.intel.com/content/www/us/en/products/sku/53580/intel-xeon-processor-e78870-30m-cache-2-40-ghz-6-40-gts-intel-qpi/specifications.html
