product_id,name,time,source,url
78167,Intel® Xeon® Processor E3-1105C v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/78167/intel-xeon-processor-e31105c-v2-8m-cache-1-80-ghz/specifications.html
78168,Intel® Xeon® Processor E3-1125C v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/78168/intel-xeon-processor-e31125c-v2-8m-cache-2-50-ghz/specifications.html
65734,Intel® Xeon® Processor E3-1220 v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65734/intel-xeon-processor-e31220-v2-8m-cache-3-10-ghz/specifications.html
65735,Intel® Xeon® Processor E3-1220L v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65735/intel-xeon-processor-e31220l-v2-3m-cache-2-30-ghz/specifications.html
65733,Intel® Xeon® Processor E3-1225 v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65733/intel-xeon-processor-e31225-v2-8m-cache-3-20-ghz/specifications.html
65732,Intel® Xeon® Processor E3-1230 v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65732/intel-xeon-processor-e31230-v2-8m-cache-3-30-ghz/specifications.html
65730,Intel® Xeon® Processor E3-1240 v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65730/intel-xeon-processor-e31240-v2-8m-cache-3-40-ghz/specifications.html
65729,Intel® Xeon® Processor E3-1245 v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65729/intel-xeon-processor-e31245-v2-8m-cache-3-40-ghz/specifications.html
65728,Intel® Xeon® Processor E3-1265L v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65728/intel-xeon-processor-e31265l-v2-8m-cache-2-50-ghz/specifications.html
65727,Intel® Xeon® Processor E3-1270 v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65727/intel-xeon-processor-e31270-v2-8m-cache-3-50-ghz/specifications.html
65726,Intel® Xeon® Processor E3-1275 v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65726/intel-xeon-processor-e31275-v2-8m-cache-3-50-ghz/specifications.html
65725,Intel® Xeon® Processor E3-1280 v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65725/intel-xeon-processor-e31280-v2-8m-cache-3-60-ghz/specifications.html
65722,Intel® Xeon® Processor E3-1290 v2,2025-03-11 09:26:54,https://www.intel.com/content/www/us/en/ark/products/series/78580/intel-xeon-processor-e3-v2-family.html,https://www.intel.com/content/www/us/en/products/sku/65722/intel-xeon-processor-e31290-v2-8m-cache-3-70-ghz/specifications.html
