product_id,name,time,source,url
Intel Atom® Processor C Series,Intel Atom® Processor C Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/97941/intel-atom-processor-c-series.html
Intel Atom® Processor D Series,Intel Atom® Processor D Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/59680/intel-atom-processor-d-series.html
Intel Atom® Processor E Series,Intel Atom® Processor E Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/96487/intel-atom-processor-e-series.html
Intel Atom® Processor N Series,Intel Atom® Processor N Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/58914/intel-atom-processor-n-series.html
Intel Atom® Processor P Series,Intel Atom® Processor P Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/202693/intel-atom-processor-p-series.html
Intel Atom® Processor S Series,Intel Atom® Processor S Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/71265/intel-atom-processor-s-series.html
Intel Atom® Processor X Series,Intel Atom® Processor X Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/87465/intel-atom-processor-x-series.html
Intel Atom® Processor Z Series,Intel Atom® Processor Z Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/76761/intel-atom-processor-z-series.html
Legacy Intel Atom® Processors,Legacy Intel Atom® Processors,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/121893/legacy-intel-atom-processors.html
Intel® Celeron® Processor G Series,Intel® Celeron® Processor G Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/90613/intel-celeron-processor-g-series.html
Intel® Celeron® Processor J Series,Intel® Celeron® Processor J Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/77504/intel-celeron-processor-j-series.html
Intel® Celeron® Processor N Series,Intel® Celeron® Processor N Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/87282/intel-celeron-processor-n-series.html
Intel® Celeron® Processor 7000 Series,Intel® Celeron® Processor 7000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/226267/intel-celeron-processor-7000-series.html
Intel® Celeron® Processor 6000 Series,Intel® Celeron® Processor 6000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/208610/intel-celeron-processor-6000-series.html
Intel® Celeron® Processor 5000 Series,Intel® Celeron® Processor 5000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/197892/intel-celeron-processor-5000-series.html
Intel® Celeron® Processor 4000 Series,Intel® Celeron® Processor 4000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/189306/intel-celeron-processor-4000-series.html
Intel® Celeron® Processor 3000 Series,Intel® Celeron® Processor 3000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/78948/intel-celeron-processor-3000-series.html
Intel® Celeron® Processor 2000 Series,Intel® Celeron® Processor 2000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/72017/intel-celeron-processor-2000-series.html
Intel® Celeron® Processor 1000 Series,Intel® Celeron® Processor 1000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/72000/intel-celeron-processor-1000-series.html
Legacy Intel® Celeron® Processor,Legacy Intel® Celeron® Processor,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/79083/legacy-intel-celeron-processor.html
Intel® Core™ Ultra Processors (Series 2),Intel® Core™ Ultra Processors (Series 2),2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/241071/intel-core-ultra-processors-series-2.html
Intel® Core™ Ultra Processors (Series 1),Intel® Core™ Ultra Processors (Series 1),2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/236803/intel-core-ultra-processors-series-1.html
Processors and Peripherals,Processors and Peripherals,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/215635/processors-and-peripherals.html
Intel® Pentium® Gold Processor Series,Intel® Pentium® Gold Processor Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/129958/intel-pentium-gold-processor-series.html
Intel® Pentium® Silver Processor Series,Intel® Pentium® Silver Processor Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/128993/intel-pentium-silver-processor-series.html
Intel® Pentium® Processor D Series,Intel® Pentium® Processor D Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/91594/intel-pentium-processor-d-series.html
Intel® Pentium® Processor G Series,Intel® Pentium® Processor G Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/77772/intel-pentium-processor-g-series.html
Intel® Pentium® Processor J Series,Intel® Pentium® Processor J Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/95590/intel-pentium-processor-j-series.html
Intel® Pentium® Processor N Series,Intel® Pentium® Processor N Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/76756/intel-pentium-processor-n-series.html
Intel® Pentium® Processor 6800 Series,Intel® Pentium® Processor 6800 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/205685/intel-pentium-processor-6800-series.html
Intel® Pentium® Processor 4000 Series,Intel® Pentium® Processor 4000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/89613/intel-pentium-processor-4000-series.html
Intel® Pentium® Processor 3000 Series,Intel® Pentium® Processor 3000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/75606/intel-pentium-processor-3000-series.html
Intel® Pentium® Processor 2000 Series,Intel® Pentium® Processor 2000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/71253/intel-pentium-processor-2000-series.html
Intel® Pentium® Processor 1000 Series,Intel® Pentium® Processor 1000 Series,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/77920/intel-pentium-processor-1000-series.html
Legacy Intel® Pentium® Processor,Legacy Intel® Pentium® Processor,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/78132/legacy-intel-pentium-processor.html
5th Gen Intel® Xeon® Scalable Processors,5th Gen Intel® Xeon® Scalable Processors,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/236644/5th-gen-intel-xeon-scalable-processors.html
4th Gen Intel® Xeon® Scalable Processors,4th Gen Intel® Xeon® Scalable Processors,2025-03-11 09:26:36,https://www.intel.com/content/www/us/en/ark.html,https://www.intel.com/content/www/us/en/ark/products/series/228622/4th-gen-intel-xeon-scalable-processors.html
